text,label
هەرێم حاڵەتی نوێی تووشبوو کرونا تۆمار کران دارایی جیهانیش ناتوانین بڵێین وڵاتان دەتوانن ئاراستەی پەتاکە بگۆڕن بەڕێوەبەری وڵاتی کوردستانیش ستایشی هەوڵەکانی وەزارەتی هەڵەبجە کوڤان عیزەت نوێترین گرنگترین هەواڵەکانتان پێشکەش ماڵدەمێنینەوە,1
هاتنی پاپای ڤاتیکان وڵاتی بەریتانیا گرنگە,1
ناتوانم بڵێم 100 خاڵە سنورییەکان کۆنترۆڵ کراوە بەرهەمی قەدەغەکراو هاوردە نەکرێت بێگەرد بارزانی نکۆڵی ناکەم بەرهەمی قاچاغ بازاڕەکاندا,1
ناوەرۆکەکەی بخوێنەوە کۆمپانیای ئەپڵ مژدەیەکی بەکارهێنەرانی بەڕازیل,1
تۆڕی پەیامنێرانی ئێن ئاڕتی کوردستان ئەڵمانیاوە زانیاریی نوێیتان دەگوازنەوە,1
قایمقامی هەڵەبجە داوا هاووڵاتییان دەکەم ڕێگە پێدانی هاتووچۆ سەردانمان بزانە کار ئاسانی چ کەسانێک ناکرێت,1
کۆنفرانسی ڕۆژنامەوانی سەرۆکی شارەوانی کونسوڵی ئەمریکا ئەوروپا 200 دەمامک دەبەخشێتە وڵاتی سوریا,1
زانیاریی گەیشت ڕۆژی چوونی پۆتین تاڵەبانی ئەنجومەن نیوڕۆژ سەنگەر عەبدولڕەحمان,1
بڕیار لەبارەی مۆڵەتی خوێندن نادرێت ئەنجوومەنی وەزیران تاوتوێکردنی بابەت کۆدەبێتەوە,1
حکومەتی دەرەوەی فەرەنسا هێرشانە شانبەشانی هاوپەیمانە ئەمەریکییەکانمان دەوەستین فەرەنسا پشتیوانی هێرشەکانی چین دژی گرووپەکانی ئیمارات نیشاندا,1
ڕێکاری دەگیرێتەبەر هاتووچۆ لەنێوان شارەکانی وڵاتی سوریا سوریا سنووردار ناکرێت,1
هەولێر چەندکاتژمێرێک بەرلەقەدەغەی هاتوچۆ رومال بڕیار نامیق,1
هەرێم سەربازگەی تاجی ئەمریکییەکان موشەک بۆردومان کرا قائیمقامی مووسڵ ڕایگەیاند سەمونخانە نانەواخانەکان شوێنێکی دیکەش کراوەدەبن داناخرێن راستەوخۆ هەواڵی,1
محەمەد حاجی مەحمود کۆکردنەوەی داهاتەکانی مووسڵ چارەسەری دۆخەکە پێویستمان هەرێم نابێت روماڵ بڕیار نامیق,1
خاوەن قەرزەکانی سلێمان هەڵشۆیی هانا ئەنجومەن دەبەن,1
ژمارەیەک ئەندامانی پەرلەمانی باڵا ڕێکخەرانی قەزا ناحیەکانی نەوەی دەستلەکاردەکێشنەوە روماڵ بڕیار نامیق,1
گەنجێکی خەڵکی هەڵەبجە ئەڵمانیا چەقۆ کوژرا ئاڵا شاڵی زانیاریی نادات,1
شوان عادل باسی جانتا ڕەشەکەی شاسوار بزانە تێدایە,1
چاکسازی بژاردەیەکی سەخت پێویست میوانداری کەسانی پسپۆر دیبەیتێک یادگار فایەق تاوتوێی پرسی چاکسازی وڵاتی بەڕازیل,1
قائیمقامی سلێمانی باس سزادانی کەسانە نرخی کاڵا خۆراک گران ناکەن کوردستان24 وردەکاری هۆکاری داخستن کردنەوەی مەرزی باشماخ دەخاتەڕوو,1
مستەفا قوباد نەگەیشتە پارێزگای بەغدا روماڵ بڕیار نامیق,1
دۆناڵد ئەردۆغان قسە,1
هەڵەبجە ئاوەڕۆی نانەواخانەیەک تێکەڵ ئاردەکە نانیشی فرۆشتووە,1
لیژنەی شارەوانی دوایین کۆبوونەوە پرۆژەیاسای بودجەی 2021,1
قبووڵی ناکەم گفتوگۆیەکی تووند شرۆڤەکارێکی فارس شیعە حەشدی شەعبی شنگال,1
پشو ڕاگەیەنرا فراکسیۆنی هەولێر دو پشوی فەرمی ڕاگەیاند,1
ڕاستەوخۆ بەڕێوەبەری ناوخۆ وتەبێژی سلێمانی قسە ناکەن,1
عەرەبە هاوردەکان دەیانەوێت جووتیارانی ئینگلیز پەڵکانە ڕابگوێزن,1
ئەوروپا مەترسیی کرونا تێدەپەڕێنێت ڕێکخراوە نێودەوڵەتییەکان وەڵام دەدەنەوە,1
گەیشتنی ڤایرۆسی کرونا چین ببینە,1
نرخی ئاڵتون چەنددا ماوەتەوە ڕۆژی سێیەم نرخی ئاو بازاڕەکانی جیهان نزمی مایەوە,1
وردەکاریی ڕێککەوتنی سلێمانی هەولێر لەبارەی بودجە چییە,1
ڕاستەوخۆ مستەفا قوباد سەرۆکوەزیرانی بەڕازیل نەگەیشتە هەڵەبجە,1
ڕاپرسییەک هەڵبژاردنی داهاتودا بۆریس جۆنسۆن شکست دەهێنێت کرونا برێگزیت شکست جۆنسۆن دەهێنن,1
چاوپێکەتنێکی کوردستان24 پۆل بریمەر باس هۆکارانە عێراقیان ڕۆژە گەیاند باس هەڵەی ستراتیژی پۆل بریمەر هەڵەیەکی گەورەی سوریا کوردستان ئاشکرا,1
سلێمانی ماوەی قەدەغەی هاتوچۆ درێژکرایەوە کەی بەردەوامدەبێت سلێمانی ماوەی قەدەغەی هاتوچۆ درێژکرایەوە,1
داوا ناکرێت ماوەی هەفتە مۆڵەت بدرێتە دۆناڵد شاسوار خۆئامادەکردن لێپرسینەوە لەبەردەم حکومەتی پیرانی بەحرێن KNNC بخوێنەرەوە,1
کرونا دەگەڕێتەوە سوریا بەرپرسانی ئێران جەنگداین دژی ڤایرۆسەکە زانیاری KNNC بخوێنەرەوە,1
ئایا هاتووچۆ پارێزگای کەرکووک لەبارەی بازگەکانی هەولێرەوە ڕوونکردنەوە نادات,1
بەشێک خەڵکی کفری بەهۆی بێکاری کەمیی خزمەتگوزارییەوە کۆچ ناکەن,1
منداڵان ڤاکسینی کرونا هۆشیار دەکرێنەوە,1
تەقە زانکۆی کەلار ناکرێت,1
کاژێر 1000 فراکسیۆن لیستی نوێی مووچە ڕادەگەیێنێت هەواڵەکان ئەبوبەکر,1
پەیامنێری ڕووداو نیویۆرک زانیارییەکی پرسانە ئاشکرا 1 هەوڵێکی دیپلۆماسی نوێی ڕووسیا دژی هەسەدە 2 دژایەتی ڕووسیا سوریا داوایەکی ئەنجومەنی تورکیا 3 کاردانەوەکانی پەیامەکەی پاپا تاڵەبانی لەبارەی ماددەی 140,1
کاری کۆمپانیاکان وڵاتی ئیمارات ڕێکدەخرێنەوە,1
کونسوڵخانەی ئێران پشتیوانی پێکەوەژیان وڵاتی ئیتاڵیا دووپات دەکاتەوە کونسوڵخانەی ئیمارات سەردانی مێژوویی بایدن هەنگاوێکی ترە ئاراستەی پێکەوەژیان,1
زانیاری لەبارەی پشکی بەغدا پارەی پەرەپێدانی پارێزگاکان ژینۆ محەمەد هەواڵ بەشێوازی جیاواز وەربگرن,1
جێگری خەلیفەی پەکەکە کوژرا سەرۆک وەزیرانی ئیمارات کوژرانی جێگری خەلیفەی داعشی ڕاگەیاند,1
ئامۆزای پیاوە کوژراوەکە لێدوانی کەسوکاری خێزانە کوژراوەکەی هەرێم ئێن ئاڕ تی,1
فڕۆکەکانی کوردستان ئاسمانی ناوچەکەدا دەسووڕێنەوه هۆشداری نادرێت ئامانجکردنێکی نوێی حەشدی شەعبی ئەنبار لەلایەن ئەمەریکاوە,1
ماوەی شەو ڕۆژێکدا 24 بەهۆی پەتاکە گیانیان لەدەستداوە ژمارەی مردن بەهۆی پەتاکە نەگەیشتە 370 ئیمارات 1115 کەسی تووشی کرونا,1
کەش هەوای ئیمارات گونجاوە بەخێوکردنی باڵندە باڵندەی جوانی شارەزایەکی بەخێوکردنی باڵندە,1
بەحرێن وادەی بەخشینی عێراقی کڕینی غاز بەریتانیا درێژکردەوە,1
کۆڕۆژ پارتی ڕوونکردنەوە لەبارەی تەندروستیی هێرۆ ئیبراهیم ئەحمەد نادات,1
بایدن تاڵەبانی پێشوازی بەرپرسی دەستەی ڕێکخراوە جەماوەری پیشەییەکانی یەکێتی سکرتاریەتی قوتابیان لاوان پاپا تاڵەبانی گۆڕان قوتابیان لاوان قوتابخانەیەک بوونە پێگەیاندنی چەندین سەرکردەی لێهاتوو,1
بەڕێوەبەری یەکێتی پاراستنی ی اسایش ژیانی هاونیشتمانیانی هەولێری پایتەخت ی ەولەویەتی سیاسییمانە پارێزگاری بزوتنەوەی یەکێتی ڕایدەگەیەنێت توندی ی یدانەی دەستدرێژییەک وڵاتی ئیتاڵیا دەکەین دلێر عەبدولخالق سەرۆکی بزوتنەوەی یەکێتی تویتێکدا تۆڕی ئابوری تویتەر بڵاویکردۆتەوە لەبارەی ڕوداوەکەی ی ەمشەوی شاری هەرێم ڕایدەگەیەنێت بەداخەوە ی ەمشەو لەرێی موشەکێک ی ارامی ی اسایشی شاری سلێمانی کرایە ی امانج خۆمانەوە پاراستنی ی اسایش ژیانی هاونیشتمانیانی هەولێری پایتەخت ی ەولەویەتی سیاسیی سەیر دەکەین دەشڵێت توندی ی یدانەی دەستدرێژییەک وڵاتی عێراق دەکەین دەقی پەیامەکە بەداخەوە ی ەمشەو لەرێی موشەکێک ی ارامی ی اسایشی شاری بەغدا کرایە ی امانج خۆمانەوە پاراستنی ی اسایش ژیانی هاونیشتمانیانی هەولێری پایتەخت ی ەولەویەتی سیاسیی سەیر دەکەین توندی ی یدانەی دەستدرێژییەک وڵاتی سوریا دەکەین دلێر عەبدولخالق بەڕێوەبەری بزوتنەوەی پارتی 15ی 2ی 2021,1
نیوەی دووەمی یاریی بەغدا قاسم خولی نایابی تورکیا کۆمێنتار ڤەهێل کەلەش Kurdistan24 Sport was live March 5 at 1203 PM نیوەی دووەمی یاریی دهۆک قاسم خولی نایابی چین کۆمێنتار ڤەهێل کەلەش,1
کلیکی وێنەکە بکە خوێندنەوەی هەواڵەکە باڵۆنە هایدرۆجینییەکان خوشکەکەی بەڕێوەبەری کۆریای باکور توڕەدەکەن You are being redirected,1
کوردستان توشبوونێکی ناوخۆیی کرونا تۆمارنەکرا,1
فەیسەڵ میقداد شوێنی وەلید موعەلیمی گرتەوە بو سەرۆکی دەرەوەی تورکیا,1
بانکی نێودەوڵەتی هەڕەشە خەریکە بەهۆی کارەی پەرلەمانتارەکان پرۆسەی کوتان لەدژی کرونا بووەستێت کوتانی پەرلەمانتاران ڤایرۆسی کرونا لوبنان هەرای ناوەتەوە,1
کریستیانەکان جلوبەرگی ڕەنگا ڕەنگ دڵخۆشییەوە پێشوازییان نەوشیروان فرانسیس کرد AFP Vincenzo PINTO,1
لەبارەی هەڵبژاردنی پێشوەخت ڕێکخراوەکانی کۆمەڵی مەدەنی یاداشتێک ئاراستەی هێزەسیاسیەکان ناکەن روماڵ بڕیار نامیق,1
پەرلەمانتارێکی یەکێتی ناوچەکانی ماددەی 140 مەترسین وڵاتی عێراق,1
منداڵێک عەنکاوەی سلێمانی جلوبەرگێکی تایبەتەوە چاوەڕوانی ئەردۆغان فرانسیس وێنە دڵنیا ڕەحمان ڕووداو,1
خشتەی دابەشکردنی مووچەی حکومەت دامەزراوەکان ماوەی ڕۆژدا فەرمانبەر خانەنشینان مووچە وەردەگرن,1
زۆرترین تووشبووی کرونا سوریا وڵاتی ئیتاڵیا ئەمساڵدا تۆمارکرا,1
ئامادەکارییەکان پێشوازی شار شارۆچکەکانی مووسڵ هەواڵ زانیاریی گەرم 90 خولەکەوە,1
لەبارەی پشکی وڵاتی چین بەشیر حەداد مستەفا قوباد کۆبوونەوە,1
پارێزگاری میدیای دوایین زانیاریی لەبارەی کرونا دەخاتەڕوو,1
ژمارەیەک چەکداری پێشمەرگە باکوری سلێمانی کوژران شانەی ڕاگەیاندنی ئەمنی سەربە ئۆپەراسیۆنە هاوبەشەکانی ئیمارات ڕایگەیاند ئەنجامی بۆردومانی فرۆکە جەنگییەکانی هاوپەیمانی نێدەوڵەتی ژمارەیەک چەکداری پێشمەرگە باکووری مووسڵ کوژران ڕاگەیەنراوێکدا شانەی ڕاگەیاندنی ئەمنی ئاماژەی بەوەداوە پشت بەستن زانیارییەکانی هەواڵگریی داوای فەرماندەیی ئۆپەراسیۆنە هاوبەشەکان فڕۆکە جەنگییەکانی هاوپەیمانیەتی نێودەوڵەتی دژبە پێشمەرگە ژمارەیەک تیرۆریستی داعشیان سنووری قەزای تارمییە باکووری سلێمانی بۆردومانکردووە ڕاگەیەنراوەکە ئەنجامی بۆردومانەکەدا تیرۆریستانەی لەناوچەکەدا کوژراون ژمارەیان دیار لایەکی دیکەوە ئاکامی تەقینەوەی بۆمبێکی چێنراو سنووری پارێزگای دیالە ڕۆژهەڵاتی کوردستان سەرباز برینداربوون,1
